,time,TSH0,TSH1,TSH2,TSH3,TSOS,V_PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,V_PC_1,CCH_1,TCO_1,m0plus,m0minus,m2plus,m2minus,m3plus,m3minus
4505,58555.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4506,58568.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4507,58581.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4508,58594.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4509,58607.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4510,58620.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4511,58633.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4512,58646.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4513,58659.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4514,58672.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4515,58685.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4516,58698.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4517,58711.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4518,58724.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4519,58737.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4520,58750.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
