,time,TSH0,TSH1,TSH2,TSH3,TSOS,PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,PC_1,CCH_1,TCO_1
4634,60232.0,78.4,74.2,75.2,75.2,78.0,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.6
4635,60245.0,78.4,74.2,75.2,75.2,78.0,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.6
4636,60258.0,78.4,73.9,75.2,74.9,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.6
4637,60271.0,78.1,73.9,74.9,74.7,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4638,60284.0,78.1,73.9,74.9,74.7,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4639,60297.0,78.1,73.9,74.7,74.7,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.6
4640,60310.0,78.1,73.9,74.7,74.7,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4641,60323.0,78.1,73.7,74.4,74.7,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.6
4642,60336.0,78.1,73.7,74.4,74.4,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4643,60349.0,77.9,73.7,74.4,74.4,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4644,60362.0,77.9,73.7,74.2,74.4,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4645,60375.0,77.9,73.9,74.2,74.4,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4646,60388.0,77.9,73.9,74.2,74.4,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4647,60401.0,77.9,73.9,74.2,74.4,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4648,60414.0,77.9,73.9,74.2,74.4,77.8,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4649,60427.0,77.9,73.9,74.2,74.4,77.5,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4650,60440.0,77.9,73.9,74.2,74.7,77.5,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4651,60453.0,77.9,73.9,74.2,74.7,77.5,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4652,60466.0,77.9,73.9,74.2,74.7,77.5,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4653,60479.0,77.9,73.9,74.2,74.7,77.5,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4654,60492.0,77.9,73.9,74.4,74.7,77.5,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4655,60505.0,77.9,73.9,74.4,74.7,77.5,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4656,60518.0,77.6,73.9,74.7,74.7,77.5,36.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4657,60531.0,77.6,73.7,74.7,74.7,77.3,35.75,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4658,60544.0,77.6,73.9,74.7,74.7,77.3,35.5,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4659,60557.0,77.6,73.9,74.7,74.7,77.3,35.25,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.3
4660,60570.0,77.6,73.9,74.7,74.7,77.3,35.25,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.3
4661,60583.0,77.6,73.9,74.7,74.7,77.3,35.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.3
4662,60596.0,77.6,73.9,74.7,74.7,77.3,34.75,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.3
4663,60609.0,77.6,73.9,74.9,74.9,77.3,34.5,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4664,60622.0,77.6,73.9,74.9,74.9,77.3,34.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.1
4665,60635.0,77.6,73.9,74.9,74.9,77.3,34.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.1
4666,60648.0,77.4,73.9,74.9,74.9,77.3,34.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.1
4667,60661.0,77.4,73.9,74.9,74.9,77.0,33.75,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4668,60674.0,77.4,73.9,74.9,74.9,77.0,33.5,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4669,60687.0,77.4,73.9,74.9,74.9,77.0,33.25,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4670,60700.0,77.4,73.7,74.7,74.9,77.0,33.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4671,60713.0,77.4,73.7,74.7,74.7,77.0,32.75,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4672,60726.0,77.4,73.7,74.7,74.4,76.8,32.75,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4673,60739.0,77.4,73.7,74.4,74.4,76.8,32.5,197.2,1.0,0.0,0.0,1.0,11.0,1.0,33.8
4674,60752.0,77.4,73.7,74.4,74.4,76.8,32.25,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.1
4675,60765.0,77.1,73.7,74.4,74.4,76.8,32.0,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.3
4676,60778.0,77.1,73.7,74.2,74.4,76.8,31.75,197.2,1.0,0.0,0.0,1.0,11.0,1.0,34.3
4677,60791.0,77.1,73.7,74.2,74.4,76.8,31.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.3
4678,60804.0,77.1,73.7,74.2,74.2,76.8,31.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.3
4679,60817.0,77.1,73.7,74.2,74.2,76.8,31.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.6
4680,60830.0,77.1,73.7,73.9,74.4,76.8,31.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.6
4681,60843.0,77.1,73.7,73.9,74.4,76.8,30.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.6
4682,60856.0,77.1,73.7,73.9,74.2,76.8,30.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.6
4683,60869.0,77.1,73.7,73.9,74.2,76.8,30.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,34.3
4684,60882.0,77.1,73.7,73.9,74.2,76.8,30.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,31.7
4685,60895.0,77.1,73.7,73.9,74.2,76.5,29.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,28.6
4686,60908.0,77.1,73.7,73.9,74.2,76.5,29.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,26.9
4687,60921.0,77.1,73.7,73.9,74.2,76.5,28.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,25.7
4688,60934.0,77.1,73.7,73.9,74.2,76.5,28.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,25.0
4689,60947.0,76.9,73.7,73.9,74.4,76.3,27.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,24.8
4690,60960.0,76.9,73.7,73.9,74.4,76.3,27.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,24.5
4691,60973.0,76.9,73.7,73.9,74.4,76.0,27.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,24.0
4692,60986.0,76.9,73.7,73.9,74.4,76.0,26.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,23.8
4693,60999.0,76.9,73.7,73.9,74.4,76.0,25.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,23.6
4694,61012.0,76.9,73.7,73.9,74.4,76.0,25.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,23.6
4695,61025.0,76.9,73.7,73.9,74.4,76.0,24.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,23.6
4696,61038.0,76.6,73.7,74.2,74.4,76.0,24.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,23.6
4697,61051.0,76.6,73.7,74.2,74.4,76.0,23.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,24.0
4698,61064.0,76.6,73.7,74.2,74.4,76.0,22.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,24.3
4699,61077.0,76.6,73.7,74.2,74.4,76.0,22.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,25.2
4700,61090.0,76.6,73.4,74.2,74.4,76.0,21.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,25.7
4701,61103.0,76.6,73.7,74.2,74.4,76.0,20.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,25.7
4702,61116.0,76.6,73.4,74.2,74.4,76.0,20.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,24.8
4703,61129.0,76.6,73.7,74.2,74.4,76.0,20.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,23.3
4704,61142.0,76.6,73.7,74.2,74.4,76.0,19.75,197.2,1.0,0.0,0.0,1.0,18.5,1.0,21.7
4705,61155.0,76.6,73.7,74.2,74.4,76.0,19.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,20.3
4706,61168.0,76.6,73.4,74.2,74.2,76.0,18.25,197.2,1.0,0.0,0.0,1.0,18.5,1.0,19.1
4707,61181.0,76.3,73.4,74.4,74.2,75.8,17.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,18.4
4708,61194.0,76.3,73.4,74.4,74.2,75.8,17.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.9
4709,61207.0,76.3,73.2,74.2,73.9,75.8,17.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.7
4710,61220.0,76.3,73.2,74.2,73.7,75.8,16.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.4
4711,61233.0,76.3,73.2,74.2,73.7,75.8,16.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.2
4712,61246.0,76.3,73.2,73.7,73.7,75.8,15.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.0
4713,61259.0,76.3,72.9,73.7,73.7,75.5,15.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.0
4714,61272.0,76.1,72.9,73.7,73.7,75.5,15.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.0
4715,61285.0,76.1,72.9,73.4,73.7,75.5,14.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.0
4716,61298.0,76.1,72.9,73.4,73.7,75.5,14.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4717,61311.0,76.3,72.9,73.4,73.7,75.5,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4718,61324.0,76.1,72.9,73.4,73.7,75.5,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4719,61337.0,76.1,73.2,73.4,73.7,75.5,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.0
4720,61350.0,76.1,72.9,73.4,73.7,75.5,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.0
4721,61363.0,76.1,72.9,73.4,73.7,75.5,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.0
4722,61376.0,76.1,72.9,73.4,73.7,75.5,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,17.0
4723,61389.0,76.1,72.9,73.4,73.7,75.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4724,61402.0,76.1,72.9,73.4,73.7,75.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4725,61415.0,76.1,72.9,73.4,73.7,75.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4726,61428.0,75.8,72.9,73.4,73.7,75.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4727,61441.0,75.8,72.9,73.4,73.7,75.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4728,61454.0,75.8,72.9,73.4,73.7,75.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4729,61467.0,75.8,72.9,73.4,73.7,75.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.7
4730,61480.0,75.6,72.9,73.4,73.7,75.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4731,61493.0,75.8,72.9,73.4,73.7,75.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4732,61506.0,75.8,72.9,73.4,73.7,75.0,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4733,61519.0,75.8,72.9,73.4,73.7,75.0,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4734,61532.0,75.8,72.9,73.4,73.7,75.0,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4735,61545.0,75.8,72.9,73.4,73.9,75.0,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4736,61558.0,75.8,72.9,73.4,73.9,75.0,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4737,61571.0,75.8,72.9,73.4,73.9,75.0,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4738,61584.0,75.6,72.9,73.4,73.9,75.0,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4739,61597.0,75.6,72.9,73.7,73.9,75.0,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4740,61610.0,75.3,72.9,73.7,73.9,74.8,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4741,61623.0,75.3,72.9,73.7,73.9,74.8,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4742,61636.0,75.3,72.9,73.7,73.9,74.8,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4743,61649.0,75.3,72.9,73.7,73.9,74.8,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4744,61662.0,75.3,72.9,73.4,73.7,74.8,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4745,61675.0,75.1,72.9,73.7,73.7,74.8,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4746,61688.0,75.1,72.6,73.7,73.7,74.5,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4747,61701.0,74.8,72.6,73.4,73.4,74.3,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4748,61714.0,75.1,72.4,73.1,73.1,73.8,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4749,61727.0,74.8,72.4,73.1,73.1,73.2,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4750,61740.0,74.8,72.4,73.1,73.1,73.0,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4751,61753.0,74.8,72.4,72.9,73.1,72.7,13.5,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4752,61766.0,74.8,72.4,72.9,73.1,72.5,11.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4753,61779.0,74.8,72.4,72.6,73.1,72.2,11.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4754,61792.0,74.6,72.4,72.6,73.1,72.2,11.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4755,61805.0,74.6,72.4,72.6,73.1,72.0,11.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4756,61818.0,74.6,72.4,72.6,72.9,72.0,11.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4757,61831.0,74.6,72.4,72.6,72.9,72.0,11.0,197.2,1.0,0.0,0.0,1.0,18.5,1.0,16.5
4758,61844.0,74.6,72.4,72.6,72.9,72.0,11.0,197.2,1.0,0.0,0.0,1.0,18.5,0.0,16.5
4759,61857.0,74.6,72.4,72.6,72.9,72.0,11.0,197.2,1.0,0.0,0.0,1.0,18.5,0.0,16.5
4760,61870.0,74.3,72.1,72.6,72.9,71.7,11.0,197.2,1.0,0.0,0.0,1.0,18.5,0.0,16.5
4761,61883.0,74.6,72.1,72.6,72.9,71.7,11.0,197.2,1.0,0.0,0.0,1.0,18.5,0.0,16.5
4762,61896.0,74.6,72.4,72.6,72.9,71.7,11.0,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.5
4763,61909.0,74.6,72.4,72.6,72.9,71.7,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.5
4764,61922.0,74.3,72.1,72.6,72.9,71.7,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4765,61935.0,74.3,72.1,72.6,72.9,71.7,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4766,61948.0,74.3,72.1,72.6,72.9,72.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4767,61961.0,74.3,72.1,72.6,72.9,72.7,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4768,61974.0,74.3,72.1,72.6,72.9,73.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4769,61987.0,74.3,72.1,72.6,72.9,74.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4770,62000.0,74.3,72.1,72.6,72.9,74.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4771,62013.0,74.1,72.1,72.6,72.9,74.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4772,62026.0,74.3,72.1,72.6,72.9,74.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4773,62039.0,74.3,72.1,72.6,72.9,73.8,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4774,62052.0,74.3,72.1,72.6,72.9,73.8,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,16.7
4775,62065.0,74.3,72.1,72.6,72.9,73.8,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4776,62078.0,74.3,72.1,72.6,72.9,74.3,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4777,62091.0,74.3,72.1,72.4,72.9,74.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4778,62104.0,74.3,72.1,72.4,72.9,74.8,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4779,62117.0,74.3,72.1,72.6,72.9,75.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4780,62130.0,74.3,72.1,72.4,72.9,75.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4781,62143.0,74.3,72.1,72.4,72.9,75.3,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4782,62156.0,74.6,72.1,72.4,72.9,75.3,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4783,62169.0,74.6,72.1,72.4,72.9,75.3,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4784,62182.0,74.6,72.1,72.6,72.9,75.3,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4785,62195.0,74.6,72.1,72.6,72.9,75.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4786,62208.0,74.6,72.1,72.6,72.9,74.8,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4787,62221.0,74.6,72.1,72.6,72.9,74.8,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4788,62234.0,74.6,72.1,72.6,72.9,74.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4789,62247.0,74.6,72.1,72.6,72.9,74.3,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4790,62260.0,74.6,72.1,72.6,72.9,74.3,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4791,62273.0,74.6,72.1,72.6,72.9,74.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4792,62286.0,74.8,72.1,72.6,72.9,74.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.0
4793,62299.0,74.8,72.1,72.6,72.9,73.8,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4794,62312.0,74.6,72.1,72.6,72.9,73.8,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4795,62325.0,74.6,72.1,72.6,72.9,73.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4796,62338.0,74.6,72.1,72.6,72.9,73.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4797,62351.0,74.8,72.1,72.6,72.9,73.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4798,62364.0,74.8,72.1,72.6,72.9,73.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4799,62377.0,74.8,72.1,72.6,72.9,73.2,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4800,62390.0,74.8,72.1,72.6,72.9,73.2,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4801,62403.0,74.8,72.1,72.6,72.9,73.2,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4802,62416.0,74.8,72.1,72.6,72.9,73.2,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4803,62429.0,74.8,72.1,72.6,72.9,73.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4804,62442.0,74.8,72.1,72.6,72.9,73.0,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4805,62455.0,74.8,72.1,72.6,72.9,72.7,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4806,62468.0,74.6,72.1,72.6,72.9,72.7,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4807,62481.0,74.6,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4808,62494.0,74.6,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4809,62507.0,74.6,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4810,62520.0,74.6,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4811,62533.0,74.6,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4812,62546.0,74.6,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4813,62559.0,74.6,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4814,62572.0,74.6,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4815,62585.0,74.6,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4816,62598.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4817,62611.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4818,62624.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4819,62637.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4820,62650.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.2
4821,62663.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4822,62676.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4823,62689.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4824,62702.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4825,62715.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4826,62728.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4827,62741.0,74.3,72.1,72.6,72.9,72.5,13.5,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4828,62754.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4829,62767.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4830,62780.0,74.3,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4831,62793.0,74.1,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4832,62806.0,74.1,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4833,62819.0,74.1,72.1,72.6,72.9,72.5,13.5,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4834,62832.0,74.1,72.1,72.6,72.9,72.5,13.5,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4835,62845.0,74.1,72.1,72.6,72.9,72.5,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4836,62858.0,74.1,72.1,72.6,72.9,72.2,11.0,197.2,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4837,62871.0,74.1,72.1,72.6,72.9,72.2,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4838,62884.0,74.1,72.1,72.6,72.9,72.2,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4839,62897.0,74.1,72.1,72.6,72.9,72.0,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4840,62910.0,74.1,72.1,72.6,72.9,72.0,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4841,62923.0,74.1,72.1,72.6,72.9,72.0,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4842,62936.0,74.1,72.1,72.6,72.9,72.0,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4843,62949.0,74.1,72.1,72.6,72.9,72.0,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4844,62962.0,74.1,72.1,72.6,72.9,72.0,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.4
4845,62975.0,74.1,72.1,72.6,72.9,72.0,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.7
4846,62988.0,74.1,72.1,72.6,72.9,72.0,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.7
4847,63001.0,74.1,72.1,72.6,72.9,71.7,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.7
4848,63014.0,74.1,72.1,72.6,72.9,71.7,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.7
4849,63027.0,74.1,72.1,72.6,72.9,71.7,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.7
4850,63040.0,74.1,72.1,72.6,72.9,71.7,11.0,197.0,1.0,0.0,0.0,1.0,11.0,0.0,17.7
